passage_id,arret_id,ligne_id,horaire,nb_voyageurs
P03001,A0059,L05,2026-06-01 15:30:34,6
P03002,A0018,L08,2026-06-01 20:42:32,10
P03003,A0023,L02,2026-06-01 07:40:05,31
P03004,A0036,L09,2026-06-01 10:40:12,16
P03005,A0051,L07,2026-06-01 08:47:53,31
P03006,A0059,L10,2026-06-01 19:55:52,14
P03007,A0037,L04,2026-06-01 21:11:34,43
P03008,A0036,L07,2026-06-01 07:36:48,28
P03009,A0003,L08,2026-06-01 21:46:40,27
P03010,A0043,L11,2026-06-01 10:29:30,44
P03011,A0008,L07,2026-06-01 20:15:57,25
P03012,A0051,L03,2026-06-01 05:23:48,0
P03013,A0042,L09,2026-06-01 07:11:14,40
P03014,A0038,L06,2026-06-01 16:25:43,42
P03015,A0040,L01,2026-06-01 21:28:59,6
P03016,A0059,L05,2026-06-01 17:46:04,33
P03017,A0006,L03,2026-06-01 07:20:36,25
P03018,A0047,L10,2026-06-01 21:37:34,43
P03019,A0009,L04,2026-06-01 18:50:34,1
P03020,A0020,L03,2026-06-01 05:54:21,2
P03021,A0029,L12,2026-06-01 21:27:46,38
P03022,A0006,L12,2026-06-01 08:41:08,19
P03023,A0029,L06,2026-06-01 21:35:40,4
P03024,A0055,L02,2026-06-01 09:40:34,32
P03025,A0047,L01,2026-06-01 19:05:22,11
P03026,A0029,L09,2026-06-01 19:30:12,34
P03027,A0036,L03,2026-06-01 09:17:24,4
P03028,A0027,L02,2026-06-01 20:31:39,34
P03029,A0009,L07,2026-06-01 19:32:31,45
P03030,A0019,L03,2026-06-01 07:31:47,2
P03031,A0055,L09,2026-06-01 06:25:41,11
P03032,A0059,L11,2026-06-01 14:03:44,17
P03033,A0004,L11,2026-06-01 14:48:24,24
P03034,A0026,L06,2026-06-01 16:01:43,7
P03035,A0021,L05,2026-06-01 11:49:47,21
P03036,A0041,L05,2026-06-01 09:29:37,25
P03037,A0025,L03,2026-06-01 18:11:40,15
P03038,A0057,L03,2026-06-01 18:50:25,14
P03039,A0024,L09,2026-06-01 10:21:25,10
P03040,A0031,L02,2026-06-01 18:11:34,21
P03041,A0009,L08,2026-06-01 08:24:10,36
P03042,A0021,L07,2026-06-01 12:55:44,14
P03043,A0037,L09,2026-06-01 18:06:14,32
P03044,A0014,L09,2026-06-01 14:23:01,41
P03045,A0040,L09,2026-06-01 09:54:35,20
P03046,A0003,L10,2026-06-01 09:49:43,18
P03047,A0031,L04,2026-06-01 08:40:39,7
P03048,A0058,L09,2026-06-01 10:59:53,7
P03049,A0038,L10,2026-06-01 16:12:33,45
P03050,A0009,L10,2026-06-01 06:05:53,23
P03051,A0009,L07,2026-06-01 08:18:29,6
P03052,A0006,L06,2026-06-01 07:46:11,23
P03053,A0026,L04,2026-06-01 20:46:54,33
P03054,A0013,L04,2026-06-01 20:54:20,2
P03055,A0003,L10,2026-06-01 07:44:55,41
P03056,A0014,L05,2026-06-01 10:02:49,22
P03057,A0022,L08,2026-06-01 16:44:37,33
P03058,A0037,L09,2026-06-01 07:48:30,0
P03059,A0009,L06,2026-06-01 08:25:10,8
P03060,A0009,L09,2026-06-01 15:26:03,20
P03061,A0055,L09,2026-06-01 19:34:28,17
P03062,A0004,L03,2026-06-01 08:32:21,42
P03063,A0032,L09,2026-06-01 19:23:50,20
P03064,A0006,L10,2026-06-01 07:19:39,7
P03065,A0011,L12,2026-06-01 18:01:08,0
P03066,A0006,L01,2026-06-01 08:23:40,14
P03067,A0036,L11,2026-06-01 10:15:08,41
P03068,A0015,L06,2026-06-01 10:13:00,20
P03069,A0037,L08,2026-06-01 07:40:40,27
P03070,A0009,L12,2026-06-01 06:18:19,18
P03071,A0051,L09,2026-06-01 19:37:39,45
P03072,A0040,L03,2026-06-01 17:27:28,40
P03073,A0045,L12,2026-06-01 15:09:47,0
P03074,A0006,L06,2026-06-01 11:58:23,18
P03075,A0009,L02,2026-06-01 17:45:34,6
P03076,A0017,L04,2026-06-01 11:12:38,9
P03077,A0055,L01,2026-06-01 16:03:24,0
P03078,A0012,L09,2026-06-01 08:31:10,13
P03079,A0006,L09,2026-06-01 16:34:10,30
P03080,A0043,L09,2026-06-01 20:11:50,11
P03081,A0038,L08,2026-06-01 18:47:23,35
P03082,A0056,L05,2026-06-01 19:09:55,36
P03083,A0005,L06,2026-06-01 06:32:52,42
P03084,A0047,L07,2026-06-01 21:15:46,6
P03085,A0020,L01,2026-06-01 17:45:28,7
P03086,A0055,L08,2026-06-01 09:43:13,12
P03087,A0045,L12,2026-06-01 11:53:59,1
P03088,A0006,L03,2026-06-01 07:47:26,10
P03089,A0013,L12,2026-06-01 18:42:54,37
P03090,A0010,L11,2026-06-01 07:15:57,10
P03091,A0006,L11,2026-06-01 17:50:36,34
P03092,A0009,L06,2026-06-01 18:17:26,7
P03093,A0040,L12,2026-06-01 19:14:10,25
P03094,A0034,L04,2026-06-01 14:16:55,16
P03095,A0054,L08,2026-06-01 16:11:57,28
P03096,A0029,L10,2026-06-01 17:36:11,28
P03097,A0009,L03,2026-06-01 07:42:57,38
P03098,A0048,L09,2026-06-01 10:13:31,45
P03099,A0006,L03,2026-06-01 17:08:09,1
P03100,A0058,L02,2026-06-01 08:25:46,3
P03101,A0040,L04,2026-06-01 06:16:48,35
P03102,A0040,L10,2026-06-01 20:33:32,32
P03103,A0053,L08,2026-06-01 07:44:47,45
P03104,A0041,L11,2026-06-01 17:15:40,34
P03105,A0020,L01,2026-06-01 05:12:01,17
P03106,A0004,L04,2026-06-01 10:52:36,36
P03107,A0006,L02,2026-06-01 18:53:55,10
P03108,A0009,L12,2026-06-01 16:01:49,9
P03109,A0055,L10,2026-06-01 08:42:01,5
P03110,A0004,L04,2026-06-01 17:03:39,12
P03111,A0001,L10,2026-06-01 19:05:13,43
P03112,A0036,L08,2026-06-01 06:09:25,3
P03113,A0057,L03,2026-06-01 10:13:10,7
P03114,A0059,L12,2026-06-01 15:29:48,42
P03115,A0017,L01,2026-06-01 06:07:07,24
P03116,A0043,L02,2026-06-01 07:02:07,39
P03117,A0009,L01,2026-06-01 18:42:47,33
P03118,A0045,L04,2026-06-01 07:02:18,36
P03119,A0024,L07,2026-06-01 17:34:00,42
P03120,A0022,L08,2026-06-01 18:49:33,6
P03121,A0019,L05,2026-06-01 06:18:01,35
P03122,A0059,L07,2026-06-01 17:59:21,0
P03123,A0054,L11,2026-06-01 07:09:38,18
P03124,A0042,L03,2026-06-01 07:44:54,23
P03125,A0038,L12,2026-06-01 16:51:47,41
P03126,A0001,L04,2026-06-01 14:08:49,44
P03127,A0055,L08,2026-06-01 10:14:29,7
P03128,A0018,L05,2026-06-01 08:35:20,34
P03129,A0040,L07,2026-06-01 07:13:54,1
P03130,A0031,L02,2026-06-01 11:01:09,30
P03131,A0007,L07,2026-06-01 07:30:14,35
P03132,A0009,L05,2026-06-01 06:28:46,5
P03133,A0036,L07,2026-06-01 05:26:14,8
P03134,A0006,L05,2026-06-01 16:21:20,16
P03135,A0020,L11,2026-06-01 16:14:44,45
P03136,A0033,L01,2026-06-01 06:01:39,23
P03137,A0043,L08,2026-06-01 19:23:27,19
P03138,A0026,L02,2026-06-01 18:23:18,27
P03139,A0022,L04,2026-06-01 06:08:53,16
P03140,A0048,L07,2026-06-01 06:35:03,7
P03141,A0050,L02,2026-06-01 06:51:58,26
P03142,A0040,L04,2026-06-01 09:17:48,5
P03143,A0040,L03,2026-06-01 16:34:00,33
P03144,A0013,L12,2026-06-01 19:06:09,37
P03145,A0004,L12,2026-06-01 08:45:03,29
P03146,A0011,L04,2026-06-01 19:28:06,15
P03147,A0007,L08,2026-06-01 14:05:03,18
P03148,A0040,L09,2026-06-01 20:19:12,25
P03149,A0022,L02,2026-06-01 05:01:36,27
P03150,A0023,L06,2026-06-01 18:28:27,45
P03151,A0044,L10,2026-06-01 06:13:07,35
P03152,A0001,L06,2026-06-01 07:38:25,10
P03153,A0045,L05,2026-06-01 15:27:52,9
P03154,A0011,L06,2026-06-01 17:53:08,44
P03155,A0037,L01,2026-06-01 08:25:26,27
P03156,A0013,L05,2026-06-01 05:48:04,7
P03157,A0007,L08,2026-06-01 19:07:58,16
P03158,A0005,L01,2026-06-01 13:37:15,34
P03159,A0040,L02,2026-06-01 13:36:00,20
P03160,A0015,L11,2026-06-01 10:20:50,11
P03161,A0006,L05,2026-06-01 16:51:37,19
P03162,A0055,L10,2026-06-01 15:50:38,33
P03163,A0009,L11,2026-06-01 06:12:29,37
P03164,A0045,L11,2026-06-01 09:24:38,35
P03165,A0034,L02,2026-06-01 19:06:09,13
P03166,A0040,L05,2026-06-01 20:30:36,17
P03167,A0015,L04,2026-06-01 14:27:11,13
P03168,A0060,L09,2026-06-01 18:37:36,7
P03169,A0027,L08,2026-06-01 10:45:52,16
P03170,A0021,L07,2026-06-01 11:01:13,29
P03171,A0007,L09,2026-06-01 17:06:05,26
P03172,A0008,L03,2026-06-01 16:40:51,42
P03173,A0056,L05,2026-06-01 06:15:23,43
P03174,A0014,L10,2026-06-01 19:57:09,7
P03175,A0011,L08,2026-06-01 21:32:40,37
P03176,A0034,L11,2026-06-01 16:34:59,25
P03177,A0031,L05,2026-06-01 17:48:07,28
P03178,A0039,L09,2026-06-01 17:36:28,32
P03179,A0041,L08,2026-06-01 21:11:03,1
P03180,A0031,L09,2026-06-01 09:20:30,42
P03181,A0012,L03,2026-06-01 15:36:05,19
P03182,A0016,L07,2026-06-01 06:59:10,32
P03183,A0009,L11,2026-06-01 13:50:10,38
P03184,A0009,L07,2026-06-01 17:29:46,25
P03185,A0055,L11,2026-06-01 20:42:40,3
P03186,A0009,L01,2026-06-01 17:45:07,16
P03187,A0012,L10,2026-06-01 18:27:02,31
P03188,A0040,L11,2026-06-01 09:18:43,44
P03189,A0040,L09,2026-06-01 09:22:06,29
P03190,A0055,L11,2026-06-01 19:11:18,40
P03191,A0006,L10,2026-06-01 13:53:39,24
P03192,A0016,L09,2026-06-01 08:59:39,27
P03193,A0004,L05,2026-06-01 18:09:04,28
P03194,A0002,L03,2026-06-01 16:24:09,10
P03195,A0039,L10,2026-06-01 15:17:34,34
P03196,A0006,L01,2026-06-01 17:17:34,25
P03197,A0047,L12,2026-06-01 16:56:27,8
P03198,A0031,L07,2026-06-01 19:38:36,4
P03199,A0044,L01,2026-06-01 16:05:19,4
P03200,A0026,L02,2026-06-01 17:22:42,38
P03201,A0057,L03,2026-06-01 12:45:26,6
P03202,A0028,L04,2026-06-01 19:57:00,21
P03203,A0023,L04,2026-06-01 08:20:35,32
P03204,A0013,L07,2026-06-01 06:58:10,23
P03205,A0032,L05,2026-06-01 18:07:39,6
P03206,A0044,L06,2026-06-01 17:44:18,17
P03207,A0004,L10,2026-06-01 16:30:48,30
P03208,A0009,L09,2026-06-01 08:38:34,36
P03209,A0037,L11,2026-06-01 06:55:25,29
P03210,A0040,L03,2026-06-01 06:28:17,26
P03211,A0051,L02,2026-06-01 14:39:11,25
P03212,A0056,L07,2026-06-01 21:27:39,42
P03213,A0047,L10,2026-06-01 12:44:37,25
P03214,A0014,L10,2026-06-01 18:59:32,24
P03215,A0053,L05,2026-06-01 16:20:21,37
P03216,A0031,L06,2026-06-01 05:07:07,39
P03217,A0017,L12,2026-06-01 17:03:54,43
P03218,A0038,L06,2026-06-01 09:56:44,2
P03219,A0038,L02,2026-06-01 06:27:43,3
P03220,A0028,L10,2026-06-01 19:13:26,20
P03221,A0015,L07,2026-06-01 11:06:32,37
P03222,A0031,L06,2026-06-01 16:24:31,0
P03223,A0007,L01,2026-06-01 18:51:08,19
P03224,A0052,L10,2026-06-01 06:18:58,24
P03225,A0042,L11,2026-06-01 21:39:27,27
P03226,A0009,L07,2026-06-01 09:16:10,0
P03227,A0035,L06,2026-06-01 18:31:48,28
P03228,A0037,L09,2026-06-01 20:50:19,20
P03229,A0027,L04,2026-06-01 05:27:08,15
P03230,A0041,L05,2026-06-01 15:50:08,40
P03231,A0023,L07,2026-06-01 08:03:06,25
P03232,A0056,L06,2026-06-01 18:14:59,3
P03233,A0002,L12,2026-06-01 15:10:54,11
P03234,A0016,L03,2026-06-01 07:48:51,28
P03235,A0044,L08,2026-06-01 19:19:25,8
P03236,A0036,L10,2026-06-01 06:06:05,11
P03237,A0032,L12,2026-06-01 10:23:58,32
P03238,A0030,L09,2026-06-01 15:03:00,34
P03239,A0002,L02,2026-06-01 19:30:45,31
P03240,A0009,L03,2026-06-01 06:11:36,38
P03241,A0039,L08,2026-06-01 05:59:51,17
P03242,A0046,L03,2026-06-01 15:50:16,10
P03243,A0057,L07,2026-06-01 06:58:10,3
P03244,A0009,L09,2026-06-01 09:21:14,27
P03245,A0038,L12,2026-06-01 19:55:48,34
P03246,A0007,L08,2026-06-01 17:23:16,32
P03247,A0022,L05,2026-06-01 07:32:20,16
P03248,A0040,L05,2026-06-01 09:16:19,41
P03249,A0041,L05,2026-06-01 18:47:09,12
P03250,A0010,L02,2026-06-01 07:09:59,45
P03251,A0046,L05,2026-06-01 20:43:39,5
P03252,A0046,L08,2026-06-01 15:48:13,15
P03253,A0009,L05,2026-06-01 17:31:10,1
P03254,A0024,L09,2026-06-01 17:52:04,30
P03255,A0039,L12,2026-06-01 06:51:54,4
P03256,A0029,L07,2026-06-01 05:16:21,45
P03257,A0057,L04,2026-06-01 07:20:46,34
P03258,A0049,L03,2026-06-01 07:21:54,14
P03259,A0035,L01,2026-06-01 06:32:04,45
P03260,A0020,L08,2026-06-01 18:32:57,4
P03261,A0044,L06,2026-06-01 13:16:16,42
P03262,A0040,L05,2026-06-01 06:52:34,13
P03263,A0047,L06,2026-06-01 19:38:39,13
P03264,A0046,L12,2026-06-01 10:00:41,43
P03265,A0006,L12,2026-06-01 17:41:38,7
P03266,A0018,L09,2026-06-01 18:55:34,24
P03267,A0026,L10,2026-06-01 17:56:56,44
P03268,A0016,L01,2026-06-01 08:30:37,44
P03269,A0017,L08,2026-06-01 09:43:08,16
P03270,A0042,L04,2026-06-01 06:55:46,38
P03271,A0037,L12,2026-06-01 13:11:17,8
P03272,A0009,L09,2026-06-01 19:10:33,15
P03273,A0029,L10,2026-06-01 11:07:41,42
P03274,A0040,L08,2026-06-01 07:56:36,13
P03275,A0022,L09,2026-06-01 05:45:36,35
P03276,A0026,L03,2026-06-01 06:52:07,0
P03277,A0023,L04,2026-06-01 06:01:04,44
P03278,A0051,L07,2026-06-01 19:07:02,1
P03279,A0050,L11,2026-06-01 19:45:24,7
P03280,A0002,L09,2026-06-01 08:12:23,24
P03281,A0012,L05,2026-06-01 07:57:35,18
P03282,A0036,L11,2026-06-01 06:37:32,3
P03283,A0038,L05,2026-06-01 17:12:20,19
P03284,A0022,L10,2026-06-01 06:02:00,12
P03285,A0003,L08,2026-06-01 15:58:11,0
P03286,A0041,L05,2026-06-01 15:28:53,4
P03287,A0009,L01,2026-06-01 05:27:27,42
P03288,A0016,L07,2026-06-01 06:00:57,41
P03289,A0020,L06,2026-06-01 06:45:05,45
P03290,A0027,L05,2026-06-01 09:34:20,6
P03291,A0043,L10,2026-06-01 13:49:39,30
P03292,A0006,L09,2026-06-01 18:49:35,12
P03293,A0036,L07,2026-06-01 18:35:09,24
P03294,A0047,L12,2026-06-01 19:10:24,38
P03295,A0047,L01,2026-06-01 19:35:35,33
P03296,A0057,L10,2026-06-01 09:50:39,4
P03297,A0040,L01,2026-06-01 19:11:23,29
P03298,A0010,L10,2026-06-01 19:01:44,38
P03299,A0029,L03,2026-06-01 06:08:27,44
P03300,A0039,L08,2026-06-01 21:36:35,11
P03301,A0042,L01,2026-06-01 06:35:54,0
P03302,A0054,L06,2026-06-01 10:50:29,23
P03303,A0009,L09,2026-06-01 06:29:31,29
P03304,A0034,L12,2026-06-01 07:31:18,24
P03305,A0029,L03,2026-06-01 10:34:43,41
P03306,A0040,L03,2026-06-01 09:08:27,17
P03307,A0022,L03,2026-06-01 09:21:32,37
P03308,A0010,L08,2026-06-01 08:46:46,23
P03309,A0009,L03,2026-06-01 08:43:18,23
P03310,A0040,L01,2026-06-01 07:00:54,36
P03311,A0018,L03,2026-06-01 14:31:53,0
P03312,A0028,L10,2026-06-01 06:04:40,25
P03313,A0027,L12,2026-06-01 15:17:03,29
P03314,A0021,L04,2026-06-01 13:54:55,30
P03315,A0022,L09,2026-06-01 08:56:46,17
P03316,A0001,L01,2026-06-01 07:10:44,16
P03317,A0006,L08,2026-06-01 07:26:04,24
P03318,A0037,L06,2026-06-01 06:03:50,22
P03319,A0009,L11,2026-06-01 16:05:07,36
P03320,A0041,L01,2026-06-01 19:56:51,6
P03321,A0036,L02,2026-06-01 09:05:47,2
P03322,A0040,L04,2026-06-01 20:03:52,36
P03323,A0017,L04,2026-06-01 09:04:51,27
P03324,A0036,L06,2026-06-01 16:30:16,44
P03325,A0006,L02,2026-06-01 13:35:45,20
P03326,A0014,L05,2026-06-01 07:51:36,33
P03327,A0048,L07,2026-06-01 17:55:54,26
P03328,A0038,L03,2026-06-01 18:30:49,7
P03329,A0022,L12,2026-06-01 07:30:12,19
P03330,A0047,L02,2026-06-01 06:02:16,21
P03331,A0006,L03,2026-06-01 19:14:43,11
P03332,A0009,L08,2026-06-01 12:56:50,23
P03333,A0045,L05,2026-06-01 17:21:55,9
P03334,A0025,L09,2026-06-01 08:34:27,2
P03335,A0044,L08,2026-06-01 07:45:16,19
P03336,A0037,L09,2026-06-01 08:11:20,14
P03337,A0042,L11,2026-06-01 13:25:58,8
P03338,A0037,L01,2026-06-01 06:28:52,28
P03339,A0032,L12,2026-06-01 08:28:39,21
P03340,A0039,L02,2026-06-01 19:10:13,36
P03341,A0023,L12,2026-06-01 05:34:59,21
P03342,A0006,L02,2026-06-01 08:46:01,42
P03343,A0016,L02,2026-06-01 10:05:06,29
P03344,A0049,L07,2026-06-01 06:09:21,18
P03345,A0028,L08,2026-06-01 16:43:44,11
P03346,A0021,L11,2026-06-01 08:58:14,20
P03347,A0009,L12,2026-06-01 11:00:57,5
P03348,A0009,L03,2026-06-01 08:50:50,36
P03349,A0039,L01,2026-06-01 09:48:51,44
P03350,A0007,L02,2026-06-01 08:13:55,11
P03351,A0038,L11,2026-06-01 18:28:40,39
P03352,A0037,L01,2026-06-01 16:53:31,6
P03353,A0045,L12,2026-06-01 07:29:38,35
P03354,A0007,L06,2026-06-01 14:41:01,14
P03355,A0009,L02,2026-06-01 09:18:43,39
P03356,A0026,L05,2026-06-01 05:13:44,37
P03357,A0016,L01,2026-06-01 07:02:56,13
P03358,A0044,L01,2026-06-01 18:04:04,34
P03359,A0004,L11,2026-06-01 16:14:41,21
P03360,A0027,L10,2026-06-01 21:22:22,15
P03361,A0041,L11,2026-06-01 17:02:23,24
P03362,A0010,L01,2026-06-01 09:36:36,0
P03363,A0055,L01,2026-06-01 19:58:58,35
P03364,A0008,L02,2026-06-01 19:30:16,2
P03365,A0014,L04,2026-06-01 21:17:44,43
P03366,A0006,L12,2026-06-01 12:42:12,36
P03367,A0033,L05,2026-06-01 18:55:14,1
P03368,A0001,L07,2026-06-01 19:48:54,10
P03369,A0009,L06,2026-06-01 07:40:22,0
P03370,A0010,L08,2026-06-01 09:20:16,8
P03371,A0020,L03,2026-06-01 09:34:16,11
P03372,A0055,L01,2026-06-01 17:14:50,14
P03373,A0035,L06,2026-06-01 10:00:47,2
P03374,A0054,L01,2026-06-01 19:53:43,2
P03375,A0039,L04,2026-06-01 09:32:16,15
P03376,A0002,L03,2026-06-01 10:05:24,25
P03377,A0045,L04,2026-06-01 05:18:57,43
P03378,A0009,L08,2026-06-01 09:20:54,36
P03379,A0023,L02,2026-06-01 09:19:10,25
P03380,A0006,L04,2026-06-01 12:26:42,11
P03381,A0002,L12,2026-06-01 08:22:33,11
P03382,A0010,L05,2026-06-01 19:56:01,44
P03383,A0016,L03,2026-06-01 09:07:05,22
P03384,A0020,L04,2026-06-01 21:00:11,12
P03385,A0036,L12,2026-06-01 10:41:50,38
P03386,A0009,L11,2026-06-01 08:58:58,33
P03387,A0016,L09,2026-06-01 19:46:00,43
P03388,A0040,L10,2026-06-01 06:49:07,32
P03389,A0036,L04,2026-06-01 18:35:35,5
P03390,A0036,L06,2026-06-01 19:44:30,10
P03391,A0028,L12,2026-06-01 06:45:03,21
P03392,A0029,L08,2026-06-01 17:04:35,24
P03393,A0029,L03,2026-06-01 19:57:11,32
P03394,A0032,L06,2026-06-01 13:55:03,42
P03395,A0013,L09,2026-06-01 09:10:00,3
P03396,A0022,L09,2026-06-01 08:34:08,40
P03397,A0028,L03,2026-06-01 17:03:16,5
P03398,A0032,L05,2026-06-01 18:41:13,8
P03399,A0052,L12,2026-06-01 09:23:36,38
P03400,A0028,L04,2026-06-01 11:47:40,0
P03401,A0006,L01,2026-06-01 16:17:59,45
P03402,A0014,L03,2026-06-01 07:08:45,28
P03403,A0009,L06,2026-06-01 11:44:56,6
P03404,A0015,L06,2026-06-01 05:57:49,8
P03405,A0049,L02,2026-06-01 16:26:16,25
P03406,A0025,L01,2026-06-01 16:22:45,38
P03407,A0028,L08,2026-06-01 18:25:57,37
P03408,A0013,L10,2026-06-01 17:49:04,43
P03409,A0003,L11,2026-06-01 06:26:43,43
P03410,A0010,L08,2026-06-01 06:55:10,37
P03411,A0052,L04,2026-06-01 06:16:15,34
P03412,A0032,L02,2026-06-01 19:10:09,36
P03413,A0011,L04,2026-06-01 15:31:00,32
P03414,A0008,L06,2026-06-01 18:53:26,25
P03415,A0047,L01,2026-06-01 19:59:09,5
P03416,A0054,L09,2026-06-01 14:23:03,19
P03417,A0055,L05,2026-06-01 13:19:41,2
P03418,A0045,L07,2026-06-01 17:43:19,38
P03419,A0024,L12,2026-06-01 09:22:00,19
P03420,A0055,L10,2026-06-01 19:12:08,10
P03421,A0016,L03,2026-06-01 16:05:18,9
P03422,A0030,L04,2026-06-01 11:58:53,21
P03423,A0006,L09,2026-06-01 18:43:09,6
P03424,A0058,L09,2026-06-01 05:34:47,31
P03425,A0016,L11,2026-06-01 19:09:40,15
P03426,A0009,L05,2026-06-01 10:42:38,36
P03427,A0059,L07,2026-06-01 07:35:21,15
P03428,A0017,L12,2026-06-01 13:29:11,23
P03429,A0009,L01,2026-06-01 17:14:15,16
P03430,A0025,L01,2026-06-01 12:04:05,45
P03431,A0040,L11,2026-06-01 19:01:23,17
P03432,A0041,L08,2026-06-01 15:58:44,36
P03433,A0058,L05,2026-06-01 19:25:37,45
P03434,A0009,L05,2026-06-01 14:12:23,15
P03435,A0036,L06,2026-06-01 18:25:24,38
P03436,A0049,L07,2026-06-01 10:27:13,17
P03437,A0006,L02,2026-06-01 08:23:01,34
P03438,A0014,L01,2026-06-01 18:32:05,21
P03439,A0023,L07,2026-06-01 18:50:23,36
P03440,A0042,L07,2026-06-01 09:11:07,15
P03441,A0002,L08,2026-06-01 13:08:15,23
P03442,A0006,L10,2026-06-01 13:11:24,7
P03443,A0033,L01,2026-06-01 13:41:34,37
P03444,A0025,L04,2026-06-01 11:26:52,7
P03445,A0004,L06,2026-06-01 12:45:51,3
P03446,A0046,L10,2026-06-01 19:14:06,43
P03447,A0003,L01,2026-06-01 16:31:33,22
P03448,A0021,L03,2026-06-01 10:23:46,35
P03449,A0046,L02,2026-06-01 21:17:20,10
P03450,A0009,L06,2026-06-01 13:47:57,11
P03451,A0036,L09,2026-06-01 13:17:54,43
P03452,A0006,L11,2026-06-01 16:31:12,41
P03453,A0020,L11,2026-06-01 05:44:33,26
P03454,A0037,L12,2026-06-01 12:57:28,29
P03455,A0046,L03,2026-06-01 19:43:20,26
P03456,A0024,L04,2026-06-01 16:17:58,3
P03457,A0055,L01,2026-06-01 14:52:09,28
P03458,A0047,L02,2026-06-01 08:20:41,33
P03459,A0036,L01,2026-06-01 07:30:54,43
P03460,A0022,L12,2026-06-01 08:11:20,29
P03461,A0036,L04,2026-06-01 06:38:19,14
P03462,A0054,L12,2026-06-01 12:48:25,33
P03463,A0056,L12,2026-06-01 07:58:02,12
P03464,A0016,L04,2026-06-01 18:22:45,9
P03465,A0051,L07,2026-06-01 06:38:41,11
P03466,A0054,L12,2026-06-01 19:50:15,22
P03467,A0006,L12,2026-06-01 18:52:57,42
P03468,A0059,L04,2026-06-01 11:10:09,40
P03469,A0060,L08,2026-06-01 07:57:33,38
P03470,A0029,L03,2026-06-01 08:54:30,44
P03471,A0060,L04,2026-06-01 12:08:14,27
P03472,A0044,L02,2026-06-01 16:30:25,5
P03473,A0007,L09,2026-06-01 05:32:11,24
P03474,A0029,L08,2026-06-01 10:48:32,10
P03475,A0025,L07,2026-06-01 06:31:07,9
P03476,A0020,L02,2026-06-01 17:57:35,43
P03477,A0009,L11,2026-06-01 10:54:31,42
P03478,A0056,L07,2026-06-01 13:34:55,16
P03479,A0043,L08,2026-06-01 09:48:16,8
P03480,A0018,L04,2026-06-01 12:44:09,9
P03481,A0020,L12,2026-06-01 16:48:38,18
P03482,A0030,L03,2026-06-01 07:45:52,42
P03483,A0059,L11,2026-06-01 11:46:22,25
P03484,A0008,L07,2026-06-01 08:13:23,41
P03485,A0007,L07,2026-06-01 09:55:51,15
P03486,A0009,L11,2026-06-01 06:17:25,43
P03487,A0040,L05,2026-06-01 07:00:31,42
P03488,A0036,L04,2026-06-01 13:49:07,41
P03489,A0009,L06,2026-06-01 06:14:49,24
P03490,A0022,L07,2026-06-01 18:42:25,14
P03491,A0054,L12,2026-06-01 18:24:04,20
P03492,A0032,L08,2026-06-01 08:16:36,4
P03493,A0022,L11,2026-06-01 18:05:27,17
P03494,A0010,L02,2026-06-01 18:21:27,17
P03495,A0003,L10,2026-06-01 10:36:46,24
P03496,A0036,L04,2026-06-01 19:35:31,22
P03497,A0023,L01,2026-06-01 16:51:08,1
P03498,A0030,L03,2026-06-01 17:42:00,4
P03499,A0026,L11,2026-06-01 17:46:42,5
P03500,A0019,L05,2026-06-01 07:36:15,45
P03501,A0036,L10,2026-06-01 19:25:02,36
P03502,A0051,L08,2026-06-01 07:27:31,30
P03503,A0028,L02,2026-06-01 11:08:28,41
P03504,A0016,L11,2026-06-01 20:21:44,36
P03505,A0052,L09,2026-06-01 19:22:15,40
P03506,A0009,L11,2026-06-01 18:12:07,38
P03507,A0012,L11,2026-06-01 14:19:12,1
P03508,A0050,L11,2026-06-01 14:11:14,7
P03509,A0018,L01,2026-06-01 06:22:53,1
P03510,A0038,L08,2026-06-01 13:18:36,40
P03511,A0047,L05,2026-06-01 16:00:08,26
P03512,A0009,L08,2026-06-01 18:34:42,27
P03513,A0009,L07,2026-06-01 09:37:28,19
P03514,A0012,L07,2026-06-01 15:56:22,27
P03515,A0060,L01,2026-06-01 08:02:01,26
P03516,A0015,L06,2026-06-01 07:30:12,2
P03517,A0036,L12,2026-06-01 18:36:27,39
P03518,A0023,L08,2026-06-01 16:56:40,36
P03519,A0006,L06,2026-06-01 09:14:20,13
P03520,A0007,L12,2026-06-01 19:46:00,11
P03521,A0041,L06,2026-06-01 07:29:26,43
P03522,A0009,L07,2026-06-01 06:54:20,39
P03523,A0034,L09,2026-06-01 18:39:25,22
P03524,A0033,L07,2026-06-01 17:19:21,16
P03525,A0034,L12,2026-06-01 08:50:04,19
P03526,A0027,L02,2026-06-01 17:48:38,15
P03527,A0028,L05,2026-06-01 09:18:14,36
P03528,A0009,L07,2026-06-01 07:09:14,3
P03529,A0036,L06,2026-06-01 17:38:46,30
P03530,A0009,L04,2026-06-01 21:41:49,33
P03531,A0055,L05,2026-06-01 07:06:00,36
P03532,A0046,L03,2026-06-01 07:07:55,30
P03533,A0006,L08,2026-06-01 08:12:18,40
P03534,A0028,L07,2026-06-01 19:51:37,8
P03535,A0006,L01,2026-06-01 06:19:17,36
P03536,A0036,L05,2026-06-01 16:09:46,39
P03537,A0027,L10,2026-06-01 06:09:57,22
